Date,num_pickups,num_passengers,missing_dt,temp,temp_min,temp_max,humidity,wind_speed,weather_main,weather_description,Passengers,Month,Hour,Day,holiday,precip_in,Avg_Delay_Arriving,Avg_Delay_Departing,Cancelled_Arriving_Flights,Cancelled_Departing_Flights
2014-01-17 00:00:00-05:00,273,469,FALSE,284.793,284.793,284.793,80,3,clear,sky is clear,0,1,0,4,FALSE,0,51,0,0,0
2014-01-17 01:00:00-05:00,61,112,FALSE,284.793,284.793,284.793,80,3,clear,sky is clear,0,1,1,4,FALSE,0,106,0,0,0
2014-01-17 02:00:00-05:00,4,4,FALSE,284.793,284.793,284.793,80,3,clear,sky is clear,0,1,2,4,FALSE,0,0,0,0,0
2014-01-17 03:00:00-05:00,2,3,FALSE,284.793,284.793,284.793,80,3,clear,sky is clear,0,1,3,4,FALSE,0,0,0,0,0
2014-01-17 04:00:00-05:00,10,11,FALSE,277.5415,276.4715,279.4715,77,2,"clouds,clear","few clouds,sky is clear",0,1,4,4,FALSE,0,0,0,0,0
2014-01-17 05:00:00-05:00,12,14,FALSE,284.793,284.793,284.793,80,3,clear,sky is clear,505,1,5,4,FALSE,0,0,0,0,0
2014-01-17 06:00:00-05:00,32,47,FALSE,284.793,284.793,284.793,80,3,clear,sky is clear,781,1,6,4,FALSE,0,0,0.315789474,1,0
2014-01-17 07:00:00-05:00,138,183,FALSE,277.7015,275.9715,279.8065,65,2.5,"clouds,clear","few clouds,sky is clear",1111,1,7,4,FALSE,0,0.285714286,1.3,0,0
2014-01-17 08:00:00-05:00,295,509,FALSE,278.9065,277.0265,280.6365,74.5,2,"clouds,clear","scattered clouds,sky is clear",1026,1,8,4,FALSE,0,3,6.304347826,0,0
2014-01-17 09:00:00-05:00,355,615,FALSE,280.0115,278.4715,281.4715,72,3,"clear,rain","light rain,sky is clear",634,1,9,4,FALSE,0,1.842105263,2.5,0,1
2014-01-17 10:00:00-05:00,533,956,FALSE,280.0115,278.4715,281.4715,72,3,"clear,rain","light rain,sky is clear",1140,1,10,4,FALSE,0,4.9,4.466666667,0,0
2014-01-17 11:00:00-05:00,513,904,FALSE,284.793,284.793,284.793,80,3,clear,sky is clear,1039,1,11,4,FALSE,0,16.05882353,7.111111111,0,0
2014-01-17 12:00:00-05:00,540,983,FALSE,284.793,284.793,284.793,80,3,clear,sky is clear,587,1,12,4,FALSE,0,6.176470588,0.266666667,1,0
2014-01-17 13:00:00-05:00,585,1026,FALSE,282.0365,280.9715,282.9715,64,3,"clouds,clear","scattered clouds,sky is clear",990,1,13,4,FALSE,0,0.52,18.47058824,0,0
2014-01-17 14:00:00-05:00,669,1121,FALSE,284.793,284.793,284.793,80,3,clear,sky is clear,734,1,14,4,FALSE,0,1.117647059,2.052631579,1,1
2014-01-17 15:00:00-05:00,565,957,FALSE,284.793,284.793,284.793,80,3,clear,sky is clear,944,1,15,4,FALSE,0,5.105263158,5.739130435,0,0
2014-01-17 16:00:00-05:00,802,1405,FALSE,284.793,284.793,284.793,80,3,clear,sky is clear,755,1,16,4,FALSE,0,10.64705882,4.941176471,0,1
2014-01-17 17:00:00-05:00,821,1489,FALSE,280.5615,278.9715,282.0265,68,2.5,"clouds,clear","sky is clear,broken clouds",810,1,17,4,FALSE,0,7.541666667,10.15,1,0
2014-01-17 18:00:00-05:00,700,1215,FALSE,275.43,272.04,279.26,56,2,clouds,overcast clouds,550,1,18,4,FALSE,0,5.875,8.7,0,0
2014-01-17 19:00:00-05:00,717,1267,FALSE,284.793,284.793,284.793,80,3,clear,sky is clear,1077,1,19,4,FALSE,0,3.533333333,2.8125,0,0
2014-01-17 20:00:00-05:00,627,1098,FALSE,284.793,284.793,284.793,80,3,clear,sky is clear,338,1,20,4,FALSE,0,1.684210526,12.23076923,0,0
2014-01-17 21:00:00-05:00,746,1285,FALSE,284.793,284.793,284.793,80,3,clear,sky is clear,554,1,21,4,FALSE,0,9.36,7.5,0,0
2014-01-17 22:00:00-05:00,616,1132,FALSE,284.793,284.793,284.793,80,3,clear,sky is clear,0,1,22,4,FALSE,0,23.44444444,67.66666667,0,0
2014-01-17 23:00:00-05:00,565,984,FALSE,284.793,284.793,284.793,80,3,clear,sky is clear,0,1,23,4,FALSE,0,9.416666667,0,0,0
2014-01-18 00:00:00-05:00,235,445,FALSE,284.793,284.793,284.793,80,3,clear,sky is clear,0,1,0,5,FALSE,0,76.33333333,0,0,0
2014-01-18 01:00:00-05:00,34,54,FALSE,284.793,284.793,284.793,80,3,clear,sky is clear,0,1,1,5,FALSE,0,0,0,0,0
2014-01-18 02:00:00-05:00,7,7,FALSE,284.793,284.793,284.793,80,3,clear,sky is clear,0,1,2,5,FALSE,0,0,0,0,0
2014-01-18 03:00:00-05:00,7,12,FALSE,284.793,284.793,284.793,80,3,clear,sky is clear,0,1,3,5,FALSE,0,0,0,0,0
2014-01-18 04:00:00-05:00,9,18,FALSE,284.793,284.793,284.793,80,3,clear,sky is clear,0,1,4,5,FALSE,0,0,0,0,0
2014-01-18 05:00:00-05:00,3,5,FALSE,284.793,284.793,284.793,80,3,clear,sky is clear,121,1,5,5,FALSE,0,0,0,0,0
2014-01-18 06:00:00-05:00,12,21,FALSE,284.793,284.793,284.793,80,3,clear,sky is clear,361,1,6,5,FALSE,0,0,0.5,0,0
2014-01-18 07:00:00-05:00,33,61,FALSE,284.793,284.793,284.793,80,3,clear,sky is clear,655,1,7,5,FALSE,0,1,0.555555556,0,0
2014-01-18 08:00:00-05:00,75,150,FALSE,284.793,284.793,284.793,80,3,clear,sky is clear,431,1,8,5,FALSE,0.01,1.6,0,0,0
2014-01-18 09:00:00-05:00,166,272,FALSE,284.793,284.793,284.793,80,3,clear,sky is clear,398,1,9,5,FALSE,0.02,3,4.071428571,0,0
2014-01-18 10:00:00-05:00,293,527,FALSE,284.793,284.793,284.793,80,3,clear,sky is clear,442,1,10,5,FALSE,0.1,2.75,10.5,0,0
2014-01-18 11:00:00-05:00,401,751,FALSE,284.793,284.793,284.793,80,3,clear,sky is clear,629,1,11,5,FALSE,0.02,8.533333333,10.46153846,0,0
2014-01-18 12:00:00-05:00,381,658,FALSE,284.793,284.793,284.793,80,3,clear,sky is clear,273,1,12,5,FALSE,0,6.75,11,0,0
2014-01-18 13:00:00-05:00,320,563,FALSE,284.793,284.793,284.793,80,3,clear,sky is clear,770,1,13,5,FALSE,0,9.5625,5.571428571,0,0
2014-01-18 14:00:00-05:00,428,766,FALSE,284.793,284.793,284.793,80,3,clear,sky is clear,360,1,14,5,FALSE,0,11.66666667,16,0,0
2014-01-18 15:00:00-05:00,290,513,FALSE,284.793,284.793,284.793,80,3,clear,sky is clear,1173,1,15,5,FALSE,0,3.5,5.181818182,0,0
2014-01-18 16:00:00-05:00,402,716,FALSE,284.793,284.793,284.793,80,3,clear,sky is clear,239,1,16,5,FALSE,0,4.75,3.714285714,0,0
2014-01-18 17:00:00-05:00,380,702,FALSE,284.793,284.793,284.793,80,3,clear,sky is clear,361,1,17,5,FALSE,0,14.72727273,5.3,0,0
2014-01-18 18:00:00-05:00,295,556,FALSE,284.793,284.793,284.793,80,3,clear,sky is clear,558,1,18,5,FALSE,0,15.68421053,40.14285714,0,0
2014-01-18 19:00:00-05:00,243,429,FALSE,284.793,284.793,284.793,80,3,clear,sky is clear,570,1,19,5,FALSE,0,3.333333333,31.33333333,0,0
2014-01-18 20:00:00-05:00,217,371,FALSE,284.793,284.793,284.793,80,3,clear,sky is clear,239,1,20,5,FALSE,0,27.55555556,79.25,0,0
2014-01-18 21:00:00-05:00,235,428,FALSE,284.793,284.793,284.793,80,3,clear,sky is clear,225,1,21,5,FALSE,0,11,53.5,0,0
2014-01-18 22:00:00-05:00,277,532,FALSE,284.793,284.793,284.793,80,3,clear,sky is clear,140,1,22,5,FALSE,0,10.75,0,0,0
2014-01-18 23:00:00-05:00,214,369,FALSE,284.793,284.793,284.793,80,3,clear,sky is clear,0,1,23,5,FALSE,0,0,0,0,0
2014-01-19 00:00:00-05:00,89,156,FALSE,284.793,284.793,284.793,80,3,clear,sky is clear,0,1,0,6,FALSE,0,72.66666667,0,0,0
2014-01-19 01:00:00-05:00,14,23,FALSE,284.793,284.793,284.793,80,3,clear,sky is clear,0,1,1,6,FALSE,0,0,0,0,0
2014-01-19 02:00:00-05:00,4,6,FALSE,284.793,284.793,284.793,80,3,clear,sky is clear,0,1,2,6,FALSE,0,0,0,0,0
2014-01-19 03:00:00-05:00,3,7,FALSE,284.793,284.793,284.793,80,3,clear,sky is clear,0,1,3,6,FALSE,0,0,0,0,0
2014-01-19 04:00:00-05:00,5,5,FALSE,284.793,284.793,284.793,80,3,clear,sky is clear,0,1,4,6,FALSE,0,0,0,0,0
2014-01-19 05:00:00-05:00,8,8,FALSE,269.26,268.71,269.82,71,1,clear,sky is clear,243,1,5,6,FALSE,0,0,0,0,0
2014-01-19 06:00:00-05:00,5,14,FALSE,269.14,267.59,270.37,80,0,clear,sky is clear,376,1,6,6,FALSE,0,0,0.375,0,0
2014-01-19 07:00:00-05:00,26,35,FALSE,268.76,267.04,270.37,80,3,clear,sky is clear,494,1,7,6,FALSE,0,0,1.75,1,0
2014-01-19 08:00:00-05:00,109,176,FALSE,268.69,267.04,270.37,53,5,clear,sky is clear,343,1,8,6,FALSE,0,0,6.923076923,0,0
2014-01-19 09:00:00-05:00,153,242,FALSE,268.69,267.04,270.37,53,5,clear,sky is clear,620,1,9,6,FALSE,0,3.9,0,0,0
2014-01-19 10:00:00-05:00,235,432,FALSE,269.47,268.71,270.93,49,4,clear,sky is clear,963,1,10,6,FALSE,0,1,5.230769231,0,0
2014-01-19 11:00:00-05:00,261,454,FALSE,270.45,268.71,272.04,58,3,clear,sky is clear,708,1,11,6,FALSE,0,2.375,2.05,0,0
2014-01-19 12:00:00-05:00,371,640,FALSE,271.43,269.82,272.59,53,2,clear,sky is clear,782,1,12,6,FALSE,0,1.583333333,3.4,0,0
2014-01-19 13:00:00-05:00,345,652,FALSE,272.16,270.93,273.71,80,6,clear,sky is clear,1067,1,13,6,FALSE,0,10,2.785714286,0,0
2014-01-19 14:00:00-05:00,514,846,FALSE,273.48,271.48,274.82,80,3,clear,sky is clear,512,1,14,6,FALSE,0,4.071428571,14.5,0,0
2014-01-19 15:00:00-05:00,506,838,FALSE,274.56,273.71,275.93,47,9,clouds,broken clouds,1172,1,15,6,FALSE,0,6.333333333,4.823529412,0,0
2014-01-19 16:00:00-05:00,627,1070,FALSE,274.78,273.71,276.48,80,2,rain,light rain,394,1,16,6,FALSE,0,9.473684211,6.933333333,0,0
2014-01-19 17:00:00-05:00,705,1196,FALSE,274.475,272.875,276.205,67.5,4.5,"clouds,clear","few clouds,sky is clear",906,1,17,6,FALSE,0,11.33333333,13.94736842,1,0
2014-01-19 18:00:00-05:00,720,1259,FALSE,274.37,272.59,276.48,80,1,clear,sky is clear,722,1,18,6,FALSE,0,10.75,13.75,0,0
2014-01-19 19:00:00-05:00,484,820,FALSE,274.13,272.59,275.93,80,3,clear,sky is clear,108,1,19,6,FALSE,0,21.375,4.363636364,0,0
2014-01-19 20:00:00-05:00,561,953,FALSE,274.6,272.59,275.93,80,1,clear,sky is clear,383,1,20,6,FALSE,0,3.111111111,8.666666667,0,0
2014-01-19 21:00:00-05:00,622,1058,FALSE,275,272.59,276.48,51,5,clear,sky is clear,302,1,21,6,FALSE,0,2.777777778,20.75,0,0
2014-01-19 22:00:00-05:00,515,878,FALSE,275,272.59,276.48,51,5,clear,sky is clear,0,1,22,6,FALSE,0,4.857142857,69,0,0
2014-01-19 23:00:00-05:00,499,842,FALSE,275.1,272.59,277.04,61,3,clear,sky is clear,0,1,23,6,FALSE,0,19.46153846,0,0,0
2014-01-20 00:00:00-05:00,182,300,FALSE,275.13,272.04,277.04,80,3,clear,sky is clear,0,1,0,0,TRUE,0,0,0,0,0
2014-01-20 01:00:00-05:00,1,1,FALSE,275.25,272.04,277.59,80,3,clear,sky is clear,0,1,1,0,TRUE,0,0,0,0,0
2014-01-20 02:00:00-05:00,0,0,FALSE,274.82,272.04,277.04,80,3,clear,sky is clear,0,1,2,0,TRUE,0,0,0,0,0
2014-01-20 03:00:00-05:00,2,6,FALSE,274.93,272.04,277.04,59,3,clear,sky is clear,0,1,3,0,TRUE,0,0,0,0,0
2014-01-20 04:00:00-05:00,7,11,FALSE,275.19,273.71,277.04,69,0,clear,sky is clear,0,1,4,0,TRUE,0,0,0,0,0
2014-01-20 05:00:00-05:00,13,21,FALSE,274.99,273.71,276.48,80,3,clear,sky is clear,576,1,5,0,TRUE,0,0,0,0,0
2014-01-20 06:00:00-05:00,11,20,FALSE,275.08,273.71,276.48,67,2,clear,sky is clear,466,1,6,0,TRUE,0,0,0.952380952,0,0
2014-01-20 07:00:00-05:00,126,193,FALSE,275.08,273.71,276.48,67,2,clear,sky is clear,1389,1,7,0,TRUE,0,0,0.058823529,0,0
2014-01-20 08:00:00-05:00,397,674,FALSE,275.43,273.71,277.04,80,3,clear,sky is clear,929,1,8,0,TRUE,0,5,4.666666667,0,0
2014-01-20 09:00:00-05:00,546,929,FALSE,276.3,274.82,277.59,51,5,clear,sky is clear,739,1,9,0,TRUE,0,0,0.7,0,0
2014-01-20 10:00:00-05:00,718,1264,FALSE,276.85,275.37,278.15,58,0,rain,light rain,680,1,10,0,TRUE,0,14.38888889,0.357142857,0,0
2014-01-20 11:00:00-05:00,639,1202,FALSE,276.85,275.37,278.15,58,0,rain,light rain,954,1,11,0,TRUE,0,11.5,12.26086957,0,0
2014-01-20 12:00:00-05:00,646,1124,FALSE,277.92,276.48,279.26,80,3,rain,light rain,1133,1,12,0,TRUE,0,4.769230769,6.125,0,0
2014-01-20 13:00:00-05:00,783,1422,FALSE,278.68,277.59,279.82,80,3,rain,light rain,598,1,13,0,TRUE,0,9.863636364,4.928571429,0,0
2014-01-20 14:00:00-05:00,981,1728,FALSE,279.65,277.59,282.04,48,3,rain,light rain,678,1,14,0,TRUE,0,4.304347826,6.666666667,0,0
2014-01-20 15:00:00-05:00,845,1532,FALSE,279.86,277.59,282.59,80,3,rain,light rain,796,1,15,0,TRUE,0,4.588235294,5.789473684,0,0
2014-01-20 16:00:00-05:00,939,1703,FALSE,279.18,277.04,280.93,80,1,rain,light rain,1051,1,16,0,TRUE,0,5.647058824,4.75,0,0
2014-01-20 17:00:00-05:00,918,1664,FALSE,278.275,276.485,279.815,66,4,rain,light rain,885,1,17,0,TRUE,0,8.9,18.2,0,0
2014-01-20 18:00:00-05:00,863,1663,FALSE,277.77,275.93,279.26,80,3,clear,sky is clear,670,1,18,0,TRUE,0,15.5,9.833333333,0,0
2014-01-20 19:00:00-05:00,897,1602,FALSE,277.77,275.93,279.26,80,3,clear,sky is clear,825,1,19,0,TRUE,0,11.88235294,26.75,0,0
2014-01-20 20:00:00-05:00,883,1535,FALSE,277.26,275.93,278.15,80,1,clear,sky is clear,315,1,20,0,TRUE,0,19.17647059,10.61538462,0,0
2014-01-20 21:00:00-05:00,921,1598,FALSE,276.49,274.26,278.15,71,4,snow,light snow,229,1,21,0,TRUE,0,7.227272727,23,0,0
2014-01-20 22:00:00-05:00,990,1675,FALSE,274.85,272.59,277.04,80,3,clear,sky is clear,118,1,22,0,TRUE,0,30.35294118,176,0,0
2014-01-20 23:00:00-05:00,695,1167,FALSE,274.08,272.04,275.37,80,3,clear,sky is clear,0,1,23,0,TRUE,0,22.85714286,0,0,0
2014-01-21 00:00:00-05:00,227,410,FALSE,272.25,269.82,274.26,80,3,clear,sky is clear,0,1,0,1,FALSE,0,22.33333333,0,0,0
2014-01-21 01:00:00-05:00,17,33,FALSE,271.18,268.71,273.71,53,2,clear,sky is clear,0,1,1,1,FALSE,0,155,0,0,0
2014-01-21 02:00:00-05:00,33,70,FALSE,270.16,268.15,272.04,57,5,clear,sky is clear,0,1,2,1,FALSE,0,0,0,0,0
2014-01-21 03:00:00-05:00,0,0,FALSE,269.6,267.59,271.48,54,6,clear,sky is clear,0,1,3,1,FALSE,0,0,0,0,0
2014-01-21 04:00:00-05:00,5,16,FALSE,269.24,267.59,270.93,80,3,clear,sky is clear,0,1,4,1,FALSE,0,0,0,0,0
2014-01-21 05:00:00-05:00,18,37,FALSE,268.8,267.04,270.37,52,2,clear,sky is clear,262,1,5,1,FALSE,0,0,0,0,0
2014-01-21 06:00:00-05:00,43,74,FALSE,268.48,266.48,270.37,80,3,clear,sky is clear,962,1,6,1,FALSE,0,0,0.1,4,1
2014-01-21 07:00:00-05:00,340,541,FALSE,268.51,267.04,270.37,57,3,clear,sky is clear,1060,1,7,1,FALSE,0,0,2.318181818,3,0
2014-01-21 08:00:00-05:00,558,891,FALSE,268.51,266.48,270.37,71,3,clear,sky is clear,641,1,8,1,FALSE,0,1.666666667,7.428571429,5,4
2014-01-21 09:00:00-05:00,525,874,FALSE,267.96,265.93,270.37,75,1,snow,light snow,0,1,9,1,FALSE,0.01,5.583333333,5.928571429,9,3
2014-01-21 10:00:00-05:00,424,771,FALSE,266.98,265.37,268.71,88,1,"snow,rain","snow,light rain",216,1,10,1,FALSE,0.03,11,11.25,16,7
2014-01-21 11:00:00-05:00,401,713,FALSE,266.62,264.82,268.71,90,4,"snow,rain,fog","fog,light rain,light snow",0,1,11,1,FALSE,0.06,54.5,27.75,23,3
2014-01-21 12:00:00-05:00,324,583,FALSE,266.07,264.26,267.59,89,2,"snow,rain,fog","snow,light rain,fog",121,1,12,1,FALSE,0.02,62,81,18,15
2014-01-21 13:00:00-05:00,236,452,FALSE,265.2,263.71,267.04,90,2,"snow,rain","snow,light rain",0,1,13,1,FALSE,0.01,156.4,107.2,23,17
2014-01-21 14:00:00-05:00,147,259,FALSE,264.63,263.15,266.48,88,6,"snow,rain","snow,light rain",0,1,14,1,FALSE,0.03,0,90,18,21
2014-01-21 15:00:00-05:00,85,142,FALSE,264.15,262.59,265.93,80,3,"snow,rain","light rain,heavy snow",0,1,15,1,FALSE,0.02,193,241,20,21
2014-01-21 16:00:00-05:00,96,156,FALSE,263.57,262.04,265.37,91,8,"snow,rain","light rain,heavy snow",0,1,16,1,FALSE,0.02,0,215,12,16
2014-01-21 17:00:00-05:00,118,216,FALSE,262.93,261.48,264.82,88,3,"snow,rain","light rain,heavy snow",0,1,17,1,FALSE,0.01,0,229,26,19
2014-01-21 18:00:00-05:00,90,150,FALSE,262.83,260.93,264.82,80,3,"snow,rain","light rain,light snow",0,1,18,1,FALSE,0.02,0,0,21,19
2014-01-21 19:00:00-05:00,27,39,FALSE,262.83,260.93,264.82,80,3,"snow,rain","light rain,light snow",0,1,19,1,FALSE,0.01,0,0,17,15
2014-01-21 20:00:00-05:00,13,27,FALSE,262.06,260.37,264.26,91,6,snow,snow,0,1,20,1,FALSE,0.01,0,0,9,14
2014-01-21 21:00:00-05:00,19,35,FALSE,261.92,260.37,263.71,91,2,snow,light snow,0,1,21,1,FALSE,0,0,0,3,7
2014-01-21 22:00:00-05:00,2,3,FALSE,261.73,259.82,263.71,90,2,snow,light snow,0,1,22,1,FALSE,0,0,0,1,0
2014-01-21 23:00:00-05:00,6,6,FALSE,261.51,259.82,263.15,80,3,snow,light snow,0,1,23,1,FALSE,0,0,0,0,0
2014-01-22 00:00:00-05:00,3,7,FALSE,261.52,259.82,263.15,80,3,clear,sky is clear,0,1,0,2,FALSE,0,0,0,0,0
2014-01-22 01:00:00-05:00,1,1,FALSE,261.47,259.82,263.15,80,3,clear,sky is clear,0,1,1,2,FALSE,0,0,0,0,0
2014-01-22 02:00:00-05:00,3,5,FALSE,261.4,259.82,263.15,83,5,clear,sky is clear,0,1,2,2,FALSE,0,0,0,0,0
2014-01-22 03:00:00-05:00,0,0,FALSE,260.89,259.26,262.59,84,5,clear,sky is clear,0,1,3,2,FALSE,0,0,0,0,0
2014-01-22 04:00:00-05:00,2,6,FALSE,260.53,258.71,262.15,80,3,clear,sky is clear,0,1,4,2,FALSE,0,0,0,0,0
2014-01-22 05:00:00-05:00,2,2,FALSE,260.02,258.15,262.04,80,3,clear,sky is clear,96,1,5,2,FALSE,0,0,0,2,1
2014-01-22 06:00:00-05:00,4,4,FALSE,259.56,257.59,261.48,80,3,clear,sky is clear,108,1,6,2,FALSE,0,0,0,19,25
2014-01-22 07:00:00-05:00,23,49,FALSE,258.65,256.48,260.93,79,3,clear,sky is clear,384,1,7,2,FALSE,0,0,0,15,19
2014-01-22 08:00:00-05:00,26,43,FALSE,258.13,255.93,260.37,80,3,clear,sky is clear,1222,1,8,2,FALSE,0,0,0,9,24
2014-01-22 09:00:00-05:00,107,192,FALSE,258.16,256.48,260.37,80,3,clear,sky is clear,570,1,9,2,FALSE,0,5.666666667,0,4,15
2014-01-22 10:00:00-05:00,282,492,FALSE,259.33,257.59,260.93,80,3,clear,sky is clear,719,1,10,2,FALSE,0,45.14285714,11,5,17
2014-01-22 11:00:00-05:00,422,694,FALSE,260.57,259.26,262.59,80,3,clear,sky is clear,946,1,11,2,FALSE,0,35.83333333,49.25,5,11
2014-01-22 12:00:00-05:00,587,1086,FALSE,261.71,259.82,263.15,80,3,rain,light rain,366,1,12,2,FALSE,0,13.33333333,32.13333333,6,9
2014-01-22 13:00:00-05:00,651,1117,FALSE,262.91,260.37,265.93,80,3,rain,light rain,907,1,13,2,FALSE,0,27.9,14.14285714,3,5
2014-01-22 14:00:00-05:00,721,1239,FALSE,263.86,262.04,265.93,80,3,rain,light rain,803,1,14,2,FALSE,0,13.58823529,9.857142857,3,2
2014-01-22 15:00:00-05:00,805,1383,FALSE,264.43,263.15,265.37,40,6,rain,light rain,1232,1,15,2,FALSE,0,34.13333333,23.04761905,2,2
2014-01-22 16:00:00-05:00,727,1257,FALSE,264.44,263.15,265.93,40,7,clouds,few clouds,491,1,16,2,FALSE,0,18.85714286,21.9375,1,2
2014-01-22 17:00:00-05:00,795,1389,FALSE,263.97,262.59,264.82,80,3,clear,sky is clear,802,1,17,2,FALSE,0,12.52941176,12.26666667,5,0
2014-01-22 18:00:00-05:00,763,1270,FALSE,262.91,260.93,264.82,55,2,clear,sky is clear,780,1,18,2,FALSE,0,25.94444444,35,2,4
2014-01-22 19:00:00-05:00,646,1062,FALSE,262.91,260.93,264.82,55,2,clear,sky is clear,1371,1,19,2,FALSE,0,12.6,20.6,0,2
2014-01-22 20:00:00-05:00,672,1165,FALSE,261.99,260.37,263.71,80,3,clear,sky is clear,229,1,20,2,FALSE,0,9.375,15.16666667,0,1
2014-01-22 21:00:00-05:00,740,1251,FALSE,261.36,259.82,263.15,56,2,clear,sky is clear,405,1,21,2,FALSE,0,12.05,30.83333333,0,0
2014-01-22 22:00:00-05:00,717,1233,FALSE,260.81,258.71,262.59,80,3,clear,sky is clear,100,1,22,2,FALSE,0,27.68421053,108.5,0,0
2014-01-22 23:00:00-05:00,693,1264,FALSE,260.01,258.15,262.04,61,2,clear,sky is clear,0,1,23,2,FALSE,0,30.72727273,143.5,0,0
2014-01-23 00:00:00-05:00,274,477,FALSE,259.75,257.59,262.04,80,3,clear,sky is clear,0,1,0,3,FALSE,0,24,0,0,0
2014-01-23 01:00:00-05:00,10,26,FALSE,259.31,257.59,260.93,64,2,clear,sky is clear,0,1,1,3,FALSE,0,0,0,0,0
2014-01-23 02:00:00-05:00,6,13,FALSE,259.2,257.59,260.93,65,2,clear,sky is clear,0,1,2,3,FALSE,0,0,0,0,0
2014-01-23 03:00:00-05:00,4,9,FALSE,258.47,255.93,260.93,65,3,clear,sky is clear,0,1,3,3,FALSE,0,0,0,0,0
2014-01-23 04:00:00-05:00,10,13,FALSE,258.43,255.37,261.48,66,1,clear,sky is clear,0,1,4,3,FALSE,0,0,0,0,0
2014-01-23 05:00:00-05:00,27,41,FALSE,258.56,255.93,260.93,65,3,clear,sky is clear,498,1,5,3,FALSE,0,0,0,0,0
2014-01-23 06:00:00-05:00,38,76,FALSE,258.79,255.93,260.93,66,1,clear,sky is clear,999,1,6,3,FALSE,0,0,0.9375,4,0
2014-01-23 07:00:00-05:00,217,330,FALSE,258.69,255.37,262.04,80,3,clear,sky is clear,992,1,7,3,FALSE,0,2.5,6.045454545,1,1
2014-01-23 08:00:00-05:00,410,688,FALSE,258.65,256.48,261.15,55,4,clouds,scattered clouds,555,1,8,3,FALSE,0,1.357142857,9.6,0,4
2014-01-23 09:00:00-05:00,540,891,FALSE,259.78,257.59,262.04,80,3,clear,sky is clear,716,1,9,3,FALSE,0,3.555555556,3.75,1,0
2014-01-23 10:00:00-05:00,626,1099,FALSE,261.67,259.82,263.71,61,3,clear,sky is clear,1246,1,10,3,FALSE,0,10.375,11,1,2
2014-01-23 11:00:00-05:00,522,911,FALSE,263.23,261.48,265.37,80,3,clear,sky is clear,1001,1,11,3,FALSE,0,8.6875,5.5625,1,2
2014-01-23 12:00:00-05:00,457,814,FALSE,264.66,262.59,266.48,80,4,clear,sky is clear,712,1,12,3,FALSE,0,14.11764706,10.33333333,0,2
2014-01-23 13:00:00-05:00,557,910,FALSE,265.54,263.71,267.04,80,3,clear,sky is clear,939,1,13,3,FALSE,0,3.4,9.866666667,3,0
2014-01-23 14:00:00-05:00,611,1076,FALSE,266.21,264.82,268.15,50,3,rain,light rain,648,1,14,3,FALSE,0,17.10526316,9,0,0
2014-01-23 15:00:00-05:00,569,1040,FALSE,266.35,265.37,267.04,49,3,clear,sky is clear,936,1,15,3,FALSE,0,1.052631579,17.79166667,0,1
2014-01-23 16:00:00-05:00,585,1000,FALSE,266.38,265.37,267.59,53,3,clear,sky is clear,1218,1,16,3,FALSE,0,22.83333333,19.9047619,0,1
2014-01-23 17:00:00-05:00,694,1135,FALSE,265.57,263.985,267.095,64,3.5,"clouds,clear","scattered clouds,sky is clear",682,1,17,3,FALSE,0,17.5,18.35294118,0,0
2014-01-23 18:00:00-05:00,762,1340,FALSE,264.88,262.59,267.04,65,8,clear,sky is clear,564,1,18,3,FALSE,0,2.588235294,19.18181818,1,1
2014-01-23 19:00:00-05:00,733,1237,FALSE,264.88,262.59,267.04,65,8,clear,sky is clear,1376,1,19,3,FALSE,0,10.84615385,13.57142857,0,0
2014-01-23 20:00:00-05:00,650,1139,FALSE,264.5,263.15,266.48,72,6,clear,sky is clear,605,1,20,3,FALSE,0,4.444444444,11.05,0,0
2014-01-23 21:00:00-05:00,847,1430,FALSE,263.71,260.93,266.48,72,6,clear,sky is clear,523,1,21,3,FALSE,0.01,13.3,8,0,0
2014-01-23 22:00:00-05:00,791,1446,FALSE,263.21,259.82,265.93,80,3,clear,sky is clear,224,1,22,3,FALSE,0,33.17647059,42.5,0,0
2014-01-23 23:00:00-05:00,651,1106,FALSE,262.76,259.82,264.82,80,4,clear,sky is clear,0,1,23,3,FALSE,0,35.06666667,0,0,0
2014-01-24 00:00:00-05:00,157,249,FALSE,262.27,259.26,265.37,80,3,clear,sky is clear,108,1,0,4,FALSE,0,51,0,0,0
2014-01-24 01:00:00-05:00,22,30,FALSE,262.09,259.26,264.82,80,3,clear,sky is clear,0,1,1,4,FALSE,0,255,0,0,0
2014-01-24 02:00:00-05:00,11,19,FALSE,261.86,259.26,264.82,80,1,clear,sky is clear,0,1,2,4,FALSE,0,0,0,0,0
2014-01-24 03:00:00-05:00,3,3,FALSE,261.68,259.26,264.26,62,2,clear,sky is clear,0,1,3,4,FALSE,0,243,0,0,0
2014-01-24 04:00:00-05:00,6,8,FALSE,261.36,259.26,263.71,59,2,clear,sky is clear,0,1,4,4,FALSE,0,0,0,0,0
2014-01-24 05:00:00-05:00,24,36,FALSE,260.88,258.71,262.59,61,2,clear,sky is clear,498,1,5,4,FALSE,0,0,0,0,1
2014-01-24 06:00:00-05:00,30,34,FALSE,260.76,258.71,263.15,73,8,clear,sky is clear,1142,1,6,4,FALSE,0,0,0,0,1
